"title"
"Top U.S. Exports by State(Origin of Movement)"
"Top 25 6-digit HS Commodities Based on 2013 Dollar Value"

"statename","rank","hs6","abbreviatn","val2010","val2011","val2012","val2013","share10","share11","share12","share13","change"
"OKLAHOMA",25,732690,"ARTICLES OF IRON OR STEEL NESOI",38.22,43.19,40.92,58.49,0.7138,0.6946,0.6220,0.8460,42.94
"PENNSYLVANIA",0,000000,"World",34942.93,41055.75,38829.06,40927.68,2.7331,2.7735,2.5121,2.5922,5.40
"PENNSYLVANIA",0,000025,"Top 25",9492.48,12350.26,10674.52,13002.51,27.1657,30.0817,27.4911,31.7695,21.81
"PENNSYLVANIA",1,270112,"BITUMINOUS COAL, NOT AGGLOMERATED",1723.78,2597.81,1204.44,1940.95,4.9331,6.3275,3.1019,4.7424,61.15
"PENNSYLVANIA",2,271019,"PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO",416.48,1092.89,756.69,1697.82,1.1919,2.6620,1.9488,4.1483,124.38
"PENNSYLVANIA",3,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",641.54,721.22,692.06,1150.85,1.8360,1.7567,1.7823,2.8119,66.29
"PENNSYLVANIA",4,300220,"VACCINES FOR HUMAN MEDICINE",989.50,755.84,910.63,1079.47,2.8318,1.8410,2.3452,2.6375,18.54
"PENNSYLVANIA",5,293499,"NUCLEIC ACIDS & SALTS; OTHER HETEROCYCLIC CMP",1025.16,1453.21,1440.54,1063.71,2.9338,3.5396,3.7100,2.5990,-26.16
"PENNSYLVANIA",6,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",1221.14,937.24,849.46,642.50,3.4947,2.2828,2.1877,1.5698,-24.36
"PENNSYLVANIA",7,871150,"MOTORCYCLES, CYCL,EXCD 800 CC",704.85,642.09,476.30,543.41,2.0171,1.5639,1.2267,1.3277,14.09
"PENNSYLVANIA",8,847130,"PORT DIGTL AUTOMATIC DATA PROCESS MACH NOT >",206.49,463.94,410.33,428.69,0.5909,1.1300,1.0568,1.0474,4.48
"PENNSYLVANIA",9,901920,"OZONE,OXYGEN,ETC THERAPY, RESPIRATION APPARAT",293.16,360.21,410.86,410.79,0.8390,0.8774,1.0581,1.0037,-0.02
"PENNSYLVANIA",10,860210,"DIESEL ELECTRIC LOCOMOTIVES",62.87,350.70,336.04,366.94,0.1799,0.8542,0.8654,0.8966,9.19
"PENNSYLVANIA",11,842720,"SELF-PROPELLED WORKS TRUCKS AND FORKLIFTS, NE",244.65,328.43,372.80,353.17,0.7002,0.8000,0.9601,0.8629,-5.26
"PENNSYLVANIA",12,300210,"ANTISERA, BLOOD FRACTIONS & IMMUNOLOGICAL PRO",84.29,54.47,226.29,337.68,0.2412,0.1327,0.5828,0.8251,49.22
"PENNSYLVANIA",13,392690,"ARTICLES OF PLASTICS, NESOI",227.25,235.41,270.89,335.53,0.6503,0.5734,0.6977,0.8198,23.86
"PENNSYLVANIA",14,850440,"STATIC CONVERTERS; ADP POWER SUPPLIES",188.31,231.09,204.98,270.67,0.5389,0.5629,0.5279,0.6613,32.05
"PENNSYLVANIA",15,843149,"PARTS AND ATTACHMENTS NESOI FOR DERRICKS ETC.",223.61,331.55,347.08,267.68,0.6399,0.8076,0.8939,0.6540,-22.88
"PENNSYLVANIA",16,853890,"PT F ELECT APPR F ELECT CIRCT; F ELCT CONTRL",228.29,241.40,211.83,247.17,0.6533,0.5880,0.5455,0.6039,16.69
"PENNSYLVANIA",17,760429,"ALUMINUM ALLOY BARS, RODS AND NONHOLLOW PROFI",96.08,101.07,126.03,243.23,0.2750,0.2462,0.3246,0.5943,92.99
"PENNSYLVANIA",18,853710,"CONTROLS ETC W ELECT APPR F ELECT CONT NOV 10",129.93,156.04,194.85,223.65,0.3718,0.3801,0.5018,0.5465,14.78
"PENNSYLVANIA",19,271129,"PETROLEUM GASES ETC., IN GASEOUS STATE, NESOI",0.20,0.23,22.65,211.13,0.0006,0.0006,0.0583,0.5159,832.11
"PENNSYLVANIA",20,903300,"PTS, NESOI FOR MACHINES,APPLN,INST/APPTS OF C",73.86,433.82,242.00,210.23,0.2114,1.0567,0.6233,0.5137,-13.13
"PENNSYLVANIA",21,840890,"COMPRESSION-IGNTN INT COMBUSTION PISTON ENG,",98.04,158.26,166.29,203.29,0.2806,0.3855,0.4283,0.4967,22.25
"PENNSYLVANIA",22,750512,"BARS, RODS AND PROFILES OF NICKEL ALLOYS",125.73,168.60,219.61,198.87,0.3598,0.4107,0.5656,0.4859,-9.44
"PENNSYLVANIA",23,901819,"ELECTRO-DIAGNOSTIC APPARATUS NESOI, AND PARTS",120.14,160.09,192.68,192.83,0.3438,0.3899,0.4962,0.4712,0.08
"PENNSYLVANIA",24,850710,"LEAD-ACID BATTERIES OF A KIND USED FOR STG EN",127.05,167.24,185.92,191.29,0.3636,0.4073,0.4788,0.4674,2.88
"PENNSYLVANIA",25,721990,"FLT-RLD STNLS STL 600MM AO WIDE, NESOI",240.07,207.41,203.25,190.95,0.6870,0.5052,0.5235,0.4666,-6.05
"PUERTO RICO",0,000000,"World",22783.52,18197.30,18669.44,19917.62,1.7821,1.2293,1.2078,1.2615,6.69
"PUERTO RICO",0,000025,"Top 25",19250.69,15220.35,15993.85,17423.74,84.4940,83.6407,85.6686,87.4790,8.94
"PUERTO RICO",1,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",7734.01,7374.95,7115.21,5809.04,33.9456,40.5277,38.1115,29.1653,-18.36
"PUERTO RICO",2,293359,"COMP WITH PYRIMIDINE OR PIPERAZINE RING, NESO",300.15,558.29,1092.88,1851.92,1.3174,3.0680,5.8538,9.2979,69.45
"PUERTO RICO",3,300210,"ANTISERA, BLOOD FRACTIONS & IMMUNOLOGICAL PRO",3515.09,375.90,730.15,1360.09,15.4282,2.0657,3.9109,6.8286,86.28
"PUERTO RICO",4,293339,"CMPDS CONT AN UNFUSED PYRIDINE RING ETC NESOI",1188.81,987.59,776.25,888.31,5.2178,5.4271,4.1578,4.4599,14.44
"PUERTO RICO",5,293329,"HETERCYC CMP, UNFUSED IMIDAZOLE RING ETC NESO",0.00,0.00,0.14,565.49,0.0000,0.0000,0.0007,2.8392,407581.18
"PUERTO RICO",6,293719,"POLYPEPTIDE PROTEIN& GLYCOPROTEIN HORMONES &D",361.68,614.32,825.44,563.99,1.5875,3.3759,4.4213,2.8316,-31.67
"PUERTO RICO",7,293712,"INSULIN AND ITS SALTS",647.51,529.78,689.87,563.96,2.8420,2.9113,3.6952,2.8315,-18.25
"PUERTO RICO",8,293499,"NUCLEIC ACIDS & SALTS; OTHER HETEROCYCLIC CMP",1090.06,259.02,320.61,542.17,4.7844,1.4234,1.7173,2.7220,69.10
"PUERTO RICO",9,382490,"PRODUCTS AND RESIDUALS OF CHEMICAL INDUSTRY,",413.12,572.24,376.83,526.20,1.8133,3.1446,2.0184,2.6419,39.64
"PUERTO RICO",10,300440,"ALKALOIDS (NO HORMONES OR ANTIBIOTICS), DOSAG",29.15,55.36,69.96,509.46,0.1280,0.3042,0.3748,2.5578,628.17
"PUERTO RICO",11,902190,"OTH ARTIFICAL PTS OF THE BODY & PTS & ACCESSO",572.20,486.66,550.15,479.36,2.5115,2.6744,2.9468,2.4067,-12.87
"PUERTO RICO",12,293500,"SULFONAMIDES",153.28,240.17,451.30,476.47,0.6728,1.3198,2.4173,2.3922,5.58
"PUERTO RICO",13,300390,"MEDICAMENTS NESOI, NOT IN DOSAGE FORM ETC",175.60,119.28,210.75,362.56,0.7707,0.6555,1.1289,1.8203,72.03
"PUERTO RICO",14,294150,"ERYTHROMYCIN AND ITS DERIVATIVES; SALTS THERE",341.84,443.72,408.93,351.69,1.5004,2.4384,2.1904,1.7657,-14.00
"PUERTO RICO",15,902139,"ARTIFICIAL JOINTS & PARTS & ACCESSORIES THERO",289.61,211.75,293.53,319.54,1.2711,1.1636,1.5722,1.6043,8.86
"PUERTO RICO",16,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",236.13,254.78,247.36,287.84,1.0364,1.4001,1.3249,1.4452,16.37
"PUERTO RICO",17,300339,"MEDICAMENT CONT HORMONES, NO ANTIBIOTICS, NO",401.04,312.84,172.39,282.04,1.7602,1.7191,0.9234,1.4160,63.61
"PUERTO RICO",18,300439,"HORMONES ETC. (NO ANTIBIOTICS CONTAINED) DOSA",291.51,265.02,259.65,276.74,1.2795,1.4564,1.3908,1.3894,6.58
"PUERTO RICO",19,292149,"AROMATIC MONOAMINES NESOI AND THEIR DERIVATIV",197.47,344.71,173.13,231.63,0.8667,1.8943,0.9273,1.1629,33.79
"PUERTO RICO",20,300420,"ANTIBIOTICS NESOI, IN DOSAGE FORM",148.54,111.42,224.88,230.56,0.6520,0.6123,1.2045,1.1575,2.52
"PUERTO RICO",21,293729,"ADRENAL CORTICAL HORMONES AND DERIV NESOI",178.38,294.16,199.30,205.73,0.7829,1.6165,1.0675,1.0329,3.23
"PUERTO RICO",22,853620,"AUTO CIRCUIT BREAKERS VOLTAGE NOT EXCEEDING 1",143.72,169.45,208.33,202.71,0.6308,0.9312,1.1159,1.0177,-2.70
"PUERTO RICO",23,847330,"PARTS & ACCESSORIES FOR ADP MACHINES & UNITS",614.31,419.79,195.24,200.74,2.6963,2.3069,1.0458,1.0078,2.82
"PUERTO RICO",24,900130,"CONTACT LENSES",142.11,151.51,159.56,179.72,0.6237,0.8326,0.8547,0.9023,12.63
"PUERTO RICO",25,293711,"SOMATOTROPIN, ITS DERIVATIVES & STRUCTUAL ANA",85.37,67.66,242.03,155.78,0.3747,0.3718,1.2964,0.7821,-35.63
"RHODE ISLAND",0,000000,"World",1948.78,2280.69,2370.16,2160.04,0.1524,0.1541,0.1533,0.1368,-8.86
"RHODE ISLAND",0,000025,"Top 25",987.31,1327.16,1363.47,1218.92,50.6630,58.1914,57.5264,56.4305,-10.60
"RHODE ISLAND",1,711299,"WASTE AND SCRAP OF PRECIOUS METAL NESOI",156.75,204.38,205.12,222.93,8.0435,8.9611,8.6544,10.3206,8.68
"RHODE ISLAND",2,720449,"FERROUS WASTE & SCRAP NESOI",159.85,249.94,242.77,215.86,8.2028,10.9588,10.2427,9.9935,-11.08
"RHODE ISLAND",3,710610,"SILVER POWDER",73.87,196.41,171.21,144.42,3.7906,8.6117,7.2237,6.6858,-15.65
"RHODE ISLAND",4,711291,"WASTE & SCRAP GOLD EXCL SWPNGS CNTNG OTH PREC",192.39,219.13,163.87,100.95,9.8724,9.6081,6.9138,4.6736,-38.39
"RHODE ISLAND",5,870323,"PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV",66.57,74.00,77.19,72.14,3.4157,3.2447,3.2567,3.3399,-6.54
"RHODE ISLAND",6,284330,"GOLD COMPOUNDS",85.86,79.52,79.72,66.90,4.4060,3.4868,3.3635,3.0971,-16.08
"RHODE ISLAND",7,711719,"OTH IMITATION JEWELRY, BASE METAL, INC PR MTL",41.51,41.88,48.61,49.40,2.1301,1.8362,2.0511,2.2869,1.61
"RHODE ISLAND",8,850440,"STATIC CONVERTERS; ADP POWER SUPPLIES",21.73,22.89,30.58,33.86,1.1151,1.0036,1.2901,1.5675,10.73
"RHODE ISLAND",9,842490,"PTS FOR MECHANICAL APPLIANCE PROJECT LIQUID E",22.39,26.06,75.08,26.77,1.1488,1.1426,3.1676,1.2394,-64.34
"RHODE ISLAND",10,711311,"JEWELRY AND PARTS THEREOF, OF SILVER",20.28,24.40,23.19,25.39,1.0407,1.0701,0.9784,1.1756,9.50
"RHODE ISLAND",11,854390,"PT ELEC MACH & APPR W INDIVIDUAL FUNCTIONS, N",6.55,10.46,7.91,20.28,0.3362,0.4585,0.3337,0.9390,156.42
"RHODE ISLAND",12,340111,"SOAP & OTH ORGANIC SURF ACT PROD, TOILET USE,",10.08,18.35,22.40,20.26,0.5170,0.8045,0.9451,0.9378,-9.57
"RHODE ISLAND",13,854449,"INSULATED ELECTRIC CONDUCTORS =< 80 V NESOI",15.44,18.80,18.78,20.19,0.7922,0.8245,0.7923,0.9345,7.49
"RHODE ISLAND",14,560314,"NONWOVENS, OF MMF WEIGHING > 150 G/M2",9.47,17.89,33.59,19.73,0.4861,0.7844,1.4170,0.9132,-41.27
"RHODE ISLAND",15,853890,"PT F ELECT APPR F ELECT CIRCT; F ELCT CONTRL",3.97,5.30,4.00,18.76,0.2038,0.2324,0.1686,0.8687,369.62
"RHODE ISLAND",16,300210,"ANTISERA, BLOOD FRACTIONS & IMMUNOLOGICAL PRO",0.00,0.71,7.73,18.65,0.0002,0.0312,0.3260,0.8635,141.41
"RHODE ISLAND",17,390422,"POLYMERS NESOI OF POLYVINYL CHLORIDE, PLASTIC",8.42,15.54,18.30,18.48,0.4320,0.6812,0.7719,0.8555,1.00
"RHODE ISLAND",18,300390,"MEDICAMENTS NESOI, NOT IN DOSAGE FORM ETC",0.00,8.07,37.96,18.36,0.0001,0.3538,1.6017,0.8501,-51.63
"RHODE ISLAND",19,847989,"MACH & MECHANICAL APPL W INDIVIDUAL FUNCTION",12.07,12.44,16.82,16.93,0.6195,0.5455,0.7096,0.7836,0.65
"RHODE ISLAND",20,392020,"PLATES, SHEETS ETC, NON-CELL ETC, POLYMR PROP",25.74,21.17,16.90,15.42,1.3208,0.9284,0.7131,0.7139,-8.76
"RHODE ISLAND",21,370790,"CHEM PREP,PHOTO USE, MEAS/RTL SALE, NESOI",17.95,20.13,17.22,15.27,0.9211,0.8826,0.7263,0.7070,-11.29
"RHODE ISLAND",22,392690,"ARTICLES OF PLASTICS, NESOI",13.68,14.71,12.44,15.23,0.7020,0.6450,0.5250,0.7050,22.37
"RHODE ISLAND",23,030749,"CUTTLE FISH & SQUID, FROZ, DRI, SALTED OR IN",8.24,9.14,7.56,14.49,0.4227,0.4007,0.3190,0.6710,91.70
"RHODE ISLAND",24,842121,"WATER FILTERING OR PURIFYING MACHINERY & APPA",7.47,8.85,12.03,14.30,0.3835,0.3881,0.5077,0.6620,18.84
"RHODE ISLAND",25,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",7.02,7.00,12.50,13.95,0.3600,0.3069,0.5272,0.6459,11.65
"SOUTH CAROLINA",0,000000,"World",20335.65,24692.67,25110.31,26109.47,1.5906,1.6681,1.6245,1.6537,3.98
"SOUTH CAROLINA",0,000025,"Top 25",9501.34,12618.68,12932.28,14251.18,46.7226,51.1029,51.5019,54.5824,10.20
"SOUTH CAROLINA",1,870323,"PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV",3689.85,6885.52,2941.88,3604.39,18.1447,27.8849,11.7158,13.8049,22.52
"SOUTH CAROLINA",2,870333,"PASS VEH COM-IG INT COM ENG > 2500 CC",657.26,109.66,2289.34,2025.90,3.2321,0.4441,9.1171,7.7593,-11.51
"SOUTH CAROLINA",3,870332,"PASS VEH COM-IG INT COM ENG > 1500 NOV 2500 C",0.24,0.15,1856.97,1621.78,0.0012,0.0006,7.3953,6.2114,-12.67
"SOUTH CAROLINA",4,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",78.28,92.62,160.74,1005.95,0.3849,0.3751,0.6401,3.8528,525.81
"SOUTH CAROLINA",5,401120,"NEW PNEUMATIC TIRES OF RUBBER, FOR BUSES OR T",637.64,866.69,971.54,921.87,3.1356,3.5099,3.8691,3.5308,-5.11
"SOUTH CAROLINA",6,841182,"GAS TURBINES OF A POWER EXCEEDING 5,000 KW",738.79,880.89,956.81,646.48,3.6330,3.5674,3.8104,2.4760,-32.43
"SOUTH CAROLINA",7,401110,"NEW PNEUMATIC TIRES OF RUBBER, FOR MOTOR CARS",494.80,557.75,596.50,558.95,2.4331,2.2588,2.3755,2.1408,-6.30
"SOUTH CAROLINA",8,840130,"FUEL ELEMENTS (CARTRIDGES)NON-IRRADIATED, AND",205.18,176.06,127.60,406.26,1.0090,0.7130,0.5081,1.5560,218.39
"SOUTH CAROLINA",9,840890,"COMPRESSION-IGNTN INT COMBUSTION PISTON ENG,",251.11,249.53,195.53,388.32,1.2348,1.0105,0.7787,1.4873,98.60
"SOUTH CAROLINA",10,470321,"CHEMICAL WOODPULP, SODA ETC. N DIS S BL & BL",369.93,369.38,338.17,354.83,1.8191,1.4959,1.3467,1.3590,4.93
"SOUTH CAROLINA",11,841199,"GAS TURBINE PARTS NESOI",514.69,393.05,396.12,293.54,2.5310,1.5918,1.5775,1.1242,-25.90
"SOUTH CAROLINA",12,870324,"PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC",283.27,264.68,237.80,236.90,1.3930,1.0719,0.9470,0.9073,-0.38
"SOUTH CAROLINA",13,390760,"POLYETHYLENE TEREPHTHALATE, PR FMS",407.11,313.54,307.69,227.80,2.0019,1.2698,1.2254,0.8725,-25.96
"SOUTH CAROLINA",14,850213,"GENERATING SET W COMPRESSION-IGNITN OUTPUT >3",26.39,22.66,67.32,197.59,0.1298,0.0918,0.2681,0.7568,193.50
"SOUTH CAROLINA",15,980220,"MEDICINAL & PHARMACEUTICAL EXPORTS, DONATED",0.12,1.05,0.13,189.39,0.0006,0.0042,0.0005,0.7254,149211.74
"SOUTH CAROLINA",16,850164,"AC GENERATORS OF AN OUTPUT EXCEEDING 750 KVA",104.15,159.39,150.13,181.49,0.5122,0.6455,0.5979,0.6951,20.89
"SOUTH CAROLINA",17,392010,"PLATES, SHEETS ETC, NON-CELL ETC, POLYMER",123.54,142.26,176.07,177.45,0.6075,0.5761,0.7012,0.6796,0.78
"SOUTH CAROLINA",18,293499,"NUCLEIC ACIDS & SALTS; OTHER HETEROCYCLIC CMP",97.40,121.34,117.66,171.29,0.4790,0.4914,0.4686,0.6560,45.57
"SOUTH CAROLINA",19,151790,"EDIBLE FATS & OIL MIXTURES & PREPAR NESOI, ET",36.46,160.61,169.67,170.75,0.1793,0.6504,0.6757,0.6540,0.63
"SOUTH CAROLINA",20,841330,"FUEL, LUB/COOLING MED PUMPS FOR INT COMB PIST",122.86,138.08,102.62,167.14,0.6041,0.5592,0.4087,0.6401,62.86
"SOUTH CAROLINA",21,843311,"MOWERS FOR LAWNS, PARKS ETC CUT DEVICE HORIZ",176.80,192.56,189.66,156.95,0.8694,0.7798,0.7553,0.6011,-17.25
"SOUTH CAROLINA",22,520100,"COTTON, NOT CARDED OR COMBED",143.56,130.46,187.95,144.15,0.7060,0.5284,0.7485,0.5521,-23.31
"SOUTH CAROLINA",23,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NES",74.00,89.15,142.21,140.55,0.3639,0.3610,0.5663,0.5383,-1.17
"SOUTH CAROLINA",24,480411,"KRAFTLINER, UNCOATED UNBLEACHED IN ROLLS OR S",134.69,162.48,132.66,133.20,0.6623,0.6580,0.5283,0.5102,0.41
"SOUTH CAROLINA",25,401194,"NEW PNUMAT RUB TIRE, CONST/INDUST VEH/MAC,RIM",133.24,139.12,119.49,128.27,0.6552,0.5634,0.4759,0.4913,7.34
"SOUTH DAKOTA",0,000000,"World",1259.41,1460.27,1556.24,1573.48,0.0985,0.0986,0.1007,0.0997,1.11
"SOUTH DAKOTA",0,000025,"Top 25",621.33,808.40,924.54,945.04,49.3355,55.3597,59.4083,60.0604,2.22
"SOUTH DAKOTA",1,230400,"SOYBEAN OILCAKE & OTH SOLID RESIDUE, WH/NOT G",49.76,67.23,84.94,115.06,3.9508,4.6036,5.4578,7.3126,35.47
"SOUTH DAKOTA",2,230330,"BREWING OR DISTILLING DREGS AND WASTE, W/NT P",102.91,172.29,135.17,98.24,8.1713,11.7983,8.6855,6.2432,-27.32
"SOUTH DAKOTA",3,870530,"FIRE FIGHTING VEHICLES",40.09,44.48,39.25,77.46,3.1831,3.0460,2.5218,4.9229,97.37
"SOUTH DAKOTA",4,020312,"MEAT, SWINE, HAMS, SHLDRS, BONE IN, FRSH OR C",76.75,63.59,67.45,70.93,6.0943,4.3550,4.3344,4.5080,5.16
"SOUTH DAKOTA",5,020319,"MEAT OF SWINE, NESOI, FRESH OR CHILLED",36.82,58.67,72.99,70.45,2.9232,4.0180,4.6902,4.4772,-3.49
"SOUTH DAKOTA",6,842951,"MECH FRONT-END SHOVEL LOADERS, SELF-PROPELLED",48.07,77.81,78.39,61.89,3.8167,5.3282,5.0374,3.9335,-21.05
"SOUTH DAKOTA",7,150210,"TALLOW OF BOVINE ANIMALS, SHEEP OR GOATS, NES",0.00,0.00,58.81,51.62,0.0000,0.0000,3.7787,3.2804,-12.23
"SOUTH DAKOTA",8,020130,"MEAT OF BOVINE ANIMALS, BONELESS, FRESH OR CH",14.94,50.69,49.01,42.87,1.1863,3.4710,3.1495,2.7246,-12.53
"SOUTH DAKOTA",9,853120,"INDICATOR PANELS INCORPORATING LCD'S OR LED'S",29.95,46.47,42.71,41.48,2.3782,3.1820,2.7447,2.6364,-2.88
"SOUTH DAKOTA",10,020329,"MEAT OF SWINE, NESOI, FROZEN",60.98,65.98,52.13,34.13,4.8420,4.5182,3.3494,2.1689,-34.53
"SOUTH DAKOTA",11,250810,"BENTONITE, INCLUDING CALCINED",25.55,24.35,21.87,25.64,2.0286,1.6676,1.4055,1.6294,17.21
"SOUTH DAKOTA",12,842911,"BULLDOZERS AND ANGELDOZERS, SELF-PROP, TRACK",1.03,1.81,31.06,24.18,0.0817,0.1238,1.9957,1.5367,-22.15
"SOUTH DAKOTA",13,220720,"ETHYL ALCOHOL & OTH SPIRITS DENATURED ANY STR",3.32,0.07,45.77,20.92,0.2632,0.0051,2.9411,1.3292,-54.30
"SOUTH DAKOTA",14,050400,"ANIMAL (NOT FISH) GUTS, BLADDERS, STOMACHS &",8.95,10.18,14.97,20.72,0.7109,0.6971,0.9621,1.3167,38.37
"SOUTH DAKOTA",15,850440,"STATIC CONVERTERS; ADP POWER SUPPLIES",0.50,0.91,5.91,20.02,0.0399,0.0625,0.3799,1.2726,238.72
"SOUTH DAKOTA",16,841459,"FANS, NESOI",14.72,18.72,19.23,19.86,1.1691,1.2818,1.2357,1.2623,3.28
"SOUTH DAKOTA",17,847420,"CRUSHING/GRINDING MACH FOR EARTH STONE MNERL",15.96,13.90,14.94,19.47,1.2676,0.9519,0.9601,1.2376,30.33
"SOUTH DAKOTA",18,020649,"OFFAL OF SWINE EXCEPT LIVERS, EDIBLE, FROZEN",22.80,28.04,20.25,19.12,1.8101,1.9204,1.3013,1.2150,-5.59
"SOUTH DAKOTA",19,100590,"CORN (MAIZE), OTHER THAN SEED CORN",4.23,0.02,0.36,18.42,0.3361,0.0016,0.0230,1.1707,5055.72
"SOUTH DAKOTA",20,410411,"BOV/EQ HIDE/SKIN,FUL GRN,UNSPLIT;GRN SPL, WET",14.59,7.03,1.16,18.38,1.1585,0.4815,0.0743,1.1682,1490.32
"SOUTH DAKOTA",21,871690,"PTS TRAILERS, SEMI-TRAILER & OT VEH N MECH PR",11.06,16.21,17.04,16.82,0.8780,1.1098,1.0948,1.0688,-1.30
"SOUTH DAKOTA",22,870590,"SPECIAL PURPOSE VEHICLES, NESOI",7.22,7.51,15.14,15.94,0.5735,0.5145,0.9730,1.0132,5.28
"SOUTH DAKOTA",23,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NES",10.57,11.39,13.37,14.97,0.8392,0.7798,0.8591,0.9514,11.97
"SOUTH DAKOTA",24,871639,"TRAILERS & SEMI-TRAILER F TRANS CDS NESOI",7.98,9.75,10.77,13.32,0.6334,0.6678,0.6921,0.8463,23.64
"SOUTH DAKOTA",25,230910,"DOG AND CAT FOOD, PUT UP FOR RETAIL SALE",12.59,11.30,11.84,13.13,0.9997,0.7741,0.7611,0.8346,10.87
"TENNESSEE",0,000000,"World",25947.90,29987.64,31139.66,32390.18,2.0296,2.0258,2.0146,2.0514,4.02
"TENNESSEE",0,000025,"Top 25",11385.19,12997.29,13894.95,15170.90,43.8771,43.3422,44.6214,46.8380,9.18
"TENNESSEE",1,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",1600.88,1852.39,2130.10,2188.05,6.1696,6.1772,6.8405,6.7553,2.72
"TENNESSEE",2,870324,"PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC",590.55,460.92,754.09,1398.44,2.2759,1.5370,2.4216,4.3175,85.45
"TENNESSEE",3,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",1108.26,1198.59,1214.92,1254.98,4.2711,3.9970,3.9015,3.8746,3.30
"TENNESSEE",4,520100,"COTTON, NOT CARDED OR COMBED",987.45,1119.45,915.65,771.03,3.8055,3.7331,2.9405,2.3804,-15.79
"TENNESSEE",5,870323,"PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV",544.86,500.42,597.14,733.59,2.0998,1.6688,1.9176,2.2649,22.85
"TENNESSEE",6,840734,"SPARK-IGNTN RECPRCTING PISTON ENGINE ETC > 10",480.96,721.18,709.05,720.08,1.8535,2.4049,2.2770,2.2232,1.56
"TENNESSEE",7,847130,"PORT DIGTL AUTOMATIC DATA PROCESS MACH NOT >",718.46,679.97,660.05,703.80,2.7688,2.2675,2.1196,2.1729,6.63
"TENNESSEE",8,550200,"ARTIFICIAL FILAMENT TOW",585.82,625.18,686.88,692.54,2.2577,2.0848,2.2058,2.1381,0.82
"TENNESSEE",9,220830,"WHISKIES",529.04,600.30,594.06,672.36,2.0389,2.0018,1.9077,2.0758,13.18
"TENNESSEE",10,847150,"DIGITAL PROCESSING UNITS, N.E.S.O.I.",361.64,472.11,504.31,529.56,1.3937,1.5743,1.6195,1.6349,5.01
"TENNESSEE",11,902110,"ORTHOPEDIC OR FRACTRE APPLIANCES, PARTS & ACC",350.86,439.01,355.12,523.15,1.3522,1.4640,1.1404,1.6152,47.31
"TENNESSEE",12,300610,"STERILE SURGICAL CATGUT, SIMILAR STERILE MATE",323.98,383.87,422.47,505.29,1.2486,1.2801,1.3567,1.5600,19.60
"TENNESSEE",13,391211,"CELLULOSE ACETATES, NONPLASTICIZED, PR FMS",327.55,356.65,359.05,478.42,1.2624,1.1893,1.1530,1.4770,33.25
"TENNESSEE",14,320611,"PIGMNTS\PREPS CONT =>80% TITANIUM DIOXIDE, DR",524.70,666.46,598.85,473.97,2.0221,2.2225,1.9231,1.4633,-20.85
"TENNESSEE",15,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO",426.91,521.52,532.75,462.10,1.6453,1.7391,1.7108,1.4267,-13.26
"TENNESSEE",16,851762,"MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE",167.51,171.54,340.15,377.90,0.6455,0.5720,1.0923,1.1667,11.10
"TENNESSEE",17,760612,"ALUMINUM ALLOY RECT PLATES ETC, OVER .2 MM TH",151.98,311.09,236.84,362.79,0.5857,1.0374,0.7606,1.1201,53.18
"TENNESSEE",18,847170,"AUTOMATIC DATA PROCESSING STORAGE UNITS, N.E.",183.56,272.32,365.96,330.96,0.7074,0.9081,1.1752,1.0218,-9.57
"TENNESSEE",19,870894,"STEERING WHEELS, COLUMNS & BOXES F MOTOR VEHI",82.16,133.70,192.40,322.33,0.3166,0.4458,0.6179,0.9951,67.53
"TENNESSEE",20,840820,"COMPRESSION-IGNTN INT COMBUSTION PISTON ENGIN",191.66,300.91,371.15,302.60,0.7386,1.0034,1.1919,0.9342,-18.47
"TENNESSEE",21,902131,"ARTIFICIAL JOINTS AND PARTS AND ACCESSORIES T",256.04,259.35,257.97,301.63,0.9867,0.8649,0.8284,0.9312,16.92
"TENNESSEE",22,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NES",523.17,479.04,265.79,284.51,2.0162,1.5975,0.8535,0.8784,7.05
"TENNESSEE",23,852349,"OPTICAL MEDIA FOR SOUND/OTHER PHENOMENA, RECO",0.00,0.00,344.73,270.64,0.0000,0.0000,1.1070,0.8356,-21.49
