statename,rank,hs6,abbreviatn,val2010,val2011,val2012,val2013,share10,share11,share12,share13,change
PENNSYLVANIA,6,300220,VACCINES FOR HUMAN MEDICINE,733.71,1340.31,1043.68,1332.82,0.9837,1.4985,1.2924,1.5718,27.7
PENNSYLVANIA,7,880240,"AIRPLANE & OT A/C, UNLADEN WEIGHT > 15,000 KG",249.38,0,461.55,829.89,0.3343,0,0.5716,0.9787,79.81
PENNSYLVANIA,8,300432,MEDICAMENTS CONT CORTEX HORMONES ETC DOSES,412.76,626.07,657.9,809.06,0.5534,0.7,0.8147,0.9541,22.97
PENNSYLVANIA,9,620462,"WOMEN'S OR GIRLS' TROUSERS ETC NOT KNIT, COTT",450.51,497.01,520.94,662.63,0.604,0.5557,0.6451,0.7814,27.2
PENNSYLVANIA,10,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",346.74,383.2,424.23,634.75,0.4649,0.4284,0.5253,0.7485,49.62
PENNSYLVANIA,11,640399,"FOOTWEAR, OUTER SOLE RUB ETC & LEATHER UPPER",362.69,399.97,416.69,608.65,0.4863,0.4472,0.516,0.7178,46.07
PENNSYLVANIA,12,901819,"ELECTRO-DIAGNOSTIC APPARATUS NESOI, AND PARTS",343.79,337.54,385.39,496.89,0.4609,0.3774,0.4772,0.586,28.93
PENNSYLVANIA,13,300390,"MEDICAMENTS NESOI, NOT IN DOSAGE FORM ETC",199.86,480.9,601,494.33,0.2679,0.5376,0.7442,0.5829,-17.75
PENNSYLVANIA,14,850440,STATIC CONVERTERS; ADP POWER SUPPLIES,409.33,466.38,485.69,486.92,0.5488,0.5214,0.6014,0.5742,0.25
PENNSYLVANIA,15,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",0,0,687.9,480.68,0,0,0.8519,0.5668,-30.12
PENNSYLVANIA,16,750210,"NICKEL, UNWROUGHT, NOT ALLOYED",771.36,691.58,486.72,466.88,1.0342,0.7732,0.6027,0.5506,-4.08
PENNSYLVANIA,17,852871,RECEPTION APP FOR TV NT DESIGNED TO INC VIDEO,192.07,127.57,186.29,435.12,0.2575,0.1426,0.2307,0.5131,133.57
PENNSYLVANIA,18,842952,MECH SHOVELS EXCAVATORS ETC W 360 DEGREE SPRS,45.69,74.96,128.99,402.88,0.0613,0.0838,0.1597,0.4751,212.34
PENNSYLVANIA,19,847149,"DIGITAL ADP MAC & UNITS,ENTERED AS SYSTEMS, N",296.74,444.21,265.95,393.07,0.3978,0.4966,0.3293,0.4635,47.8
PENNSYLVANIA,20,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,155.5,213.46,265.28,388.28,0.2085,0.2386,0.3285,0.4579,46.36
PENNSYLVANIA,21,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,135.62,175.62,220.69,386.95,0.1818,0.1963,0.2733,0.4563,75.34
PENNSYLVANIA,22,300660,CHEMICAL CONTRACEPTIVE PREPS BASED ON HORMONE,451.58,386.84,399.97,376.26,0.6054,0.4325,0.4953,0.4437,-5.93
PENNSYLVANIA,23,20230,"MEAT OF BOVINE ANIMALS, BONELESS, FROZEN",299.06,320.63,398.01,367.66,0.4009,0.3585,0.4929,0.4336,-7.63
PENNSYLVANIA,24,611020,"SWEATERS, PULLOVERS ETC, KNIT ETC, COTTON",369.07,382.32,303,367.44,0.4948,0.4274,0.3752,0.4333,21.27
PENNSYLVANIA,25,180100,"COCOA BEANS, WHOLE OR BROKEN, RAW OR ROASTED",122.29,181.22,143.46,347.13,0.164,0.2026,0.1776,0.4094,141.97
PUERTO RICO,0,0,World,19303.5,24613.48,25784.28,24136.1,1.0086,1.1147,1.1332,1.0644,-6.39
PUERTO RICO,0,25,Top 25,13310.37,17566.51,20794.73,19426.81,68.9531,71.3695,80.6489,80.4886,-6.58
PUERTO RICO,1,293399,HETEROCYCLIC COMP W NITROGEN HETERO-ATM ONLY,2762.66,4401.43,4229.64,3172.3,14.3117,17.8822,16.4039,13.1434,-25
PUERTO RICO,2,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",0,0,2755.51,2808.94,0,0,10.6868,11.6379,1.94
PUERTO RICO,3,271019,PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO,1738,2186.74,2799.81,2564.3,9.0035,8.8843,10.8586,10.6243,-8.41
PUERTO RICO,4,293500,SULFONAMIDES,1733.54,2885.89,2434.95,2513.96,8.9804,11.7248,9.4435,10.4158,3.24
PUERTO RICO,5,293499,NUCLEIC ACIDS & SALTS; OTHER HETEROCYCLIC CMP,2742.9,2689.87,1462.57,1685.46,14.2093,10.9285,5.6723,6.9832,15.24
PUERTO RICO,6,293379,LACTAMS (EXCLUDING 6-HEXANELACTAM) NESOI,1021.36,1302.96,1643.98,1611.8,5.2911,5.2937,6.3759,6.678,-1.96
PUERTO RICO,7,300390,"MEDICAMENTS NESOI, NOT IN DOSAGE FORM ETC",23.23,73.95,1230,706.35,0.1203,0.3004,4.7703,2.9265,-42.57
PUERTO RICO,8,292249,"AMINO-ACIDS & ESTERS, 1 OXYGEN FUNCTION NESOI",695.43,933.71,926.43,682.25,3.6026,3.7935,3.593,2.8267,-26.36
PUERTO RICO,9,292219,"AMINO-ALCOHOLS, ETHERS ETC., 1 OXYGEN FUNCT N",406.63,478.88,374.17,581.84,2.1065,1.9456,1.4512,2.4107,55.5
PUERTO RICO,10,271111,"NATURAL GAS, LIQUEFIED",154.79,162.2,433.39,555.88,0.8019,0.659,1.6808,2.3031,28.26
PUERTO RICO,11,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",465.59,643.19,496.94,488.32,2.4119,2.6131,1.9273,2.0232,-1.73
PUERTO RICO,12,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,414.3,426.15,510,473.75,2.1462,1.7314,1.978,1.9628,-7.11
PUERTO RICO,13,710610,SILVER POWDER,155.01,178.85,202.03,311.74,0.803,0.7266,0.7835,1.2916,54.3
PUERTO RICO,14,330210,MIXTURES ODORIFEROUS SUBSTANCE USE FOOD/ DRIN,185.9,200.13,192.39,201.23,0.963,0.8131,0.7462,0.8337,4.59
PUERTO RICO,15,270119,"COAL NESOI, NOT AGGLOMERATED",49.03,144.17,140.25,140.84,0.254,0.5857,0.5439,0.5835,0.42
PUERTO RICO,16,870322,"PASS MTR VEH,SPARK IGN ENG, >1000CC BUT =<150",98.83,104.55,140.91,139.23,0.512,0.4248,0.5465,0.5769,-1.19
PUERTO RICO,17,293359,"COMP WITH PYRIMIDINE OR PIPERAZINE RING, NESO",81.48,106.36,189.96,136.53,0.4221,0.4321,0.7367,0.5657,-28.13
PUERTO RICO,18,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",137.47,170,143.5,131.14,0.7121,0.6907,0.5566,0.5433,-8.62
PUERTO RICO,19,270900,CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER,63.07,117.05,121.49,100.41,0.3267,0.4756,0.4712,0.416,-17.35
PUERTO RICO,20,382600,BIODIESEL AND MIXES CONTAIN LT 70% PETROL OIL,0,0,0.01,79.6,0,0,0,0.3298,1496191.33
PUERTO RICO,21,271112,"PROPANE, LIQUEFIED",95.91,128.78,77.69,77.66,0.4968,0.5232,0.3013,0.3217,-0.04
PUERTO RICO,22,901819,"ELECTRO-DIAGNOSTIC APPARATUS NESOI, AND PARTS",5.05,3.2,70.75,75.85,0.0262,0.013,0.2744,0.3142,7.2
PUERTO RICO,23,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,119.93,82.72,69.84,69.74,0.6213,0.3361,0.2709,0.2889,-0.15
PUERTO RICO,24,853620,AUTO CIRCUIT BREAKERS VOLTAGE NOT EXCEEDING 1,103.25,93.17,90.22,64.21,0.5349,0.3785,0.3499,0.266,-28.83
PUERTO RICO,25,220300,BEER MADE FROM MALT,57.01,52.54,58.31,53.47,0.2954,0.2135,0.2261,0.2215,-8.3
RHODE ISLAND,0,0,World,7118.69,8579.47,9459.21,9752.06,0.372,0.3886,0.4157,0.4301,3.1
RHODE ISLAND,0,25,Top 25,4027.68,5034.26,7320.46,7718.08,56.5789,58.6779,77.3897,79.1431,5.43
RHODE ISLAND,1,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,1624.8,1856.95,2117.26,2035.74,22.8244,21.6442,22.3831,20.875,-3.85
RHODE ISLAND,2,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,998.11,1690,1914.15,1913.21,14.0209,19.6982,20.2358,19.6186,-0.05
RHODE ISLAND,3,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",0,0,1319.18,1835.68,0,0,13.946,18.8236,39.15
RHODE ISLAND,4,950300,"TRICYCLE, SCOOTR, PEDAL CAR & SIM WHEELED TYS",90.68,73.89,194.83,282.81,1.2739,0.8612,2.0597,2.9,45.16
RHODE ISLAND,5,870333,PASS VEH COM-IG INT COM ENG > 2500 CC,53.33,86.86,128.22,230.21,0.7492,1.0124,1.3556,2.3606,79.53
RHODE ISLAND,6,870332,PASS VEH COM-IG INT COM ENG > 1500 NOV 2500 C,325.35,248.34,259.17,183.17,4.5704,2.8946,2.7399,1.8783,-29.32
RHODE ISLAND,7,710692,"SILVER, SEMIMANUFACTURED",51.34,163.55,231.62,141.18,0.7212,1.9063,2.4486,1.4477,-39.05
RHODE ISLAND,8,711790,IMITATION JEWELRY NOT OF BASE METAL,68.45,66.19,96.69,133.36,0.9616,0.7715,1.0221,1.3675,37.93
RHODE ISLAND,9,711719,"OTH IMITATION JEWELRY, BASE METAL, INC PR MTL",168.62,172.55,165.2,121,2.3686,2.0112,1.7464,1.2408,-26.75
RHODE ISLAND,10,901839,"MED NEEDLES. NESOI, CATHERERS ETC AND PARTS E",44.97,45.72,115.74,113.54,0.6317,0.5329,1.2236,1.1643,-1.9
RHODE ISLAND,11,900410,SUNGLASSES,46.74,48.95,56.2,78.74,0.6566,0.5705,0.5941,0.8075,40.12
RHODE ISLAND,12,901490,"PTS, FOR DIRECT FIND COMPASSES, NAVIGATIONAL",62.48,79.13,60.53,72.61,0.8776,0.9223,0.6399,0.7445,19.96
RHODE ISLAND,13,900490,"SPECTACLES, ETC, CORRECTIVE, PROTECTIVE, NESO",53.38,42.58,59.53,70.57,0.7499,0.4963,0.6293,0.7237,18.55
RHODE ISLAND,14,701810,GLSS BEADS IMIT PRLS PRC/SMPRC ST ETC;ART NT,72.83,69.89,61.18,61.24,1.0231,0.8146,0.6468,0.6279,0.09
RHODE ISLAND,15,711311,"JEWELRY AND PARTS THEREOF, OF SILVER",64.68,69.19,60.58,59.24,0.9086,0.8064,0.6404,0.6074,-2.22
RHODE ISLAND,16,271019,PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO,105.1,74.42,48.29,51.27,1.4765,0.8674,0.5105,0.5258,6.19
RHODE ISLAND,17,711299,WASTE AND SCRAP OF PRECIOUS METAL NESOI,46.61,39.5,59.58,49.57,0.6548,0.4604,0.6298,0.5083,-16.8
RHODE ISLAND,18,710812,"GOLD, NONMONETARY, UNWROUGHT NESOI",24.01,58.86,81.32,45.63,0.3373,0.686,0.8597,0.4679,-43.88
RHODE ISLAND,19,392690,"ARTICLES OF PLASTICS, NESOI",31.77,32.34,36.01,39.97,0.4462,0.377,0.3807,0.4098,10.98
RHODE ISLAND,20,950490,GAME MACH EX COIN; BD GAME; MAH-JONG; DMNOES;,2.24,1.4,14.37,38.64,0.0315,0.0163,0.1519,0.3962,168.98
RHODE ISLAND,21,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",43.94,28.7,38.85,34.77,0.6173,0.3345,0.4107,0.3565,-10.51
RHODE ISLAND,22,220710,"ETHYL ALCOHOL, UNDENAT, ALCHOL NOT UN 80% BY",0,20.69,125.7,34.3,0,0.2411,1.3289,0.3517,-72.72
RHODE ISLAND,23,291736,TEREPHTHALIC ACID AND ITS SALTS,24.89,27.12,27.97,33.55,0.3496,0.316,0.2957,0.344,19.93
RHODE ISLAND,24,950510,ART F CHRISTMAS FESTIVITIES AND PTS & ACCESSO,21.79,26.3,31.8,29.05,0.3061,0.3065,0.3362,0.2979,-8.66
RHODE ISLAND,25,842139,FILTER/PURIFY MACHINE & APPARATUS FOR GASES N,1.56,11.14,16.5,29.03,0.0219,0.1299,0.1744,0.2977,75.96
SOUTH CAROLINA,0,0,World,25678.62,33842.82,35566.66,32877.82,1.3417,1.5327,1.5631,1.4499,-7.56
SOUTH CAROLINA,0,25,Top 25,7862.97,10560.2,12315.88,11040.49,30.6207,31.2037,34.6276,33.5804,-10.36
SOUTH CAROLINA,1,880330,"PARTS OF AIRPLANES OR HELICOPTERS, NESOI",490.48,557.04,1290.47,1391.78,1.9101,1.646,3.6283,4.2332,7.85
SOUTH CAROLINA,2,284420,URANIUM ENRICHED IN U235 ETC. PLUTONIUM ETC.,1600.05,1352.44,1448.46,1063.32,6.231,3.9962,4.0725,3.2342,-26.59
SOUTH CAROLINA,3,840734,SPARK-IGNTN RECPRCTING PISTON ENGINE ETC > 10,569.1,1210.55,1217.22,1029.03,2.2162,3.577,3.4224,3.1299,-15.46
SOUTH CAROLINA,4,401110,"NEW PNEUMATIC TIRES OF RUBBER, FOR MOTOR CARS",558.66,823.22,986.47,992.04,2.1756,2.4325,2.7736,3.0174,0.57
SOUTH CAROLINA,5,870840,GEAR BOXES FOR MOTOR VEHICLES,362.23,632.83,612.29,649.67,1.4106,1.8699,1.7215,1.976,6.1
SOUTH CAROLINA,6,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NES",550.82,511.12,511.02,517.64,2.145,1.5103,1.4368,1.5744,1.29
SOUTH CAROLINA,7,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO",382.16,480.86,490.62,497.7,1.4882,1.4209,1.3794,1.5138,1.44
SOUTH CAROLINA,8,400122,TECHNICALLY SPECIFIED NATURAL RUBBER (TSNR),604.09,1109.56,695.51,459.65,2.3525,3.2786,1.9555,1.398,-33.91
SOUTH CAROLINA,9,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL,263.13,304.07,372.41,384.32,1.0247,0.8985,1.0471,1.1689,3.2
SOUTH CAROLINA,10,846729,"TOOLS FOR WK IN  HAND,W/ SELF-CONT ELEC MOTOR",233.7,275.48,377.12,361.91,0.9101,0.814,1.0603,1.1008,-4.03
SOUTH CAROLINA,11,853710,CONTROLS ETC W ELECT APPR F ELECT CONT NOV 10,90.95,166.95,238.87,322.26,0.3542,0.4933,0.6716,0.9802,34.91
SOUTH CAROLINA,12,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",0,0,653.19,297.33,0,0,1.8365,0.9044,-54.48
SOUTH CAROLINA,13,903289,"AUTO REGULATING INS & APPR EX THROSTAT,MNSTAT",181.12,299.94,300.66,288.61,0.7053,0.8863,0.8453,0.8778,-4.01
SOUTH CAROLINA,14,90111,"COFFEE, NOT ROASTED, NOT DECAFFEINATED",138.9,375.37,430.33,287.34,0.5409,1.1092,1.2099,0.874,-33.23
SOUTH CAROLINA,15,401120,"NEW PNEUMATIC TIRES OF RUBBER, FOR BUSES OR T",155.58,254.23,279.16,263.85,0.6059,0.7512,0.7849,0.8025,-5.49
SOUTH CAROLINA,16,870790,BODIES F ROAD TRACTORS AND MOTOR VEH(PUB TRAN,129.31,229.89,308.43,252.58,0.5036,0.6793,0.8672,0.7682,-18.11
SOUTH CAROLINA,17,840820,COMPRESSION-IGNTN INT COMBUSTION PISTON ENGIN,72.86,141.58,234.19,249.63,0.2837,0.4183,0.6584,0.7593,6.59
SOUTH CAROLINA,18,290531,ETHYLENE GLYCOL (ETHANEDIOL),224.87,337.77,309.21,245.18,0.8757,0.998,0.8694,0.7457,-20.71
SOUTH CAROLINA,19,841330,"FUEL, LUB/COOLING MED PUMPS FOR INT COMB PIST",170.38,226.78,277.3,238.36,0.6635,0.6701,0.7797,0.725,-14.04
SOUTH CAROLINA,20,854430,INSULATED WIRING SETS FOR VEHICLES SHIPS AIRC,130.27,213.65,239.86,232.21,0.5073,0.6313,0.6744,0.7063,-3.19
SOUTH CAROLINA,21,640299,"FOOTWEAR, OUTER SOLE & UPPER RUBBER OR PLAST",243.88,235.46,236.31,231.15,0.9497,0.6957,0.6644,0.7031,-2.18
SOUTH CAROLINA,22,640399,"FOOTWEAR, OUTER SOLE RUB ETC & LEATHER UPPER",212.29,275.4,247.43,217.41,0.8267,0.8138,0.6957,0.6613,-12.13
SOUTH CAROLINA,23,848190,PTS F TAPS ETC F PIPE VAT INC PRESS & THERMO,148.84,137.17,127.15,194.06,0.5796,0.4053,0.3575,0.5903,52.62
SOUTH CAROLINA,24,630231,"BED LINEN NESOI, OF COTTON, NOT KNIT OR CROCH",164.49,183.47,182.53,190.8,0.6406,0.5421,0.5132,0.5803,4.53
SOUTH CAROLINA,25,610910,"T-SHIRTS, SINGLETS, TANK TOPS ETC, KNIT ETC C",184.82,225.37,249.66,182.68,0.7197,0.6659,0.702,0.5556,-26.83
SOUTH DAKOTA,0,0,World,695,845.25,953.75,1001.43,0.0363,0.0383,0.0419,0.0442,5
SOUTH DAKOTA,0,25,Top 25,253.62,366,423.73,489.48,36.4924,43.3004,44.4279,48.8777,15.52
SOUTH DAKOTA,1,160250,PREPARED OR PRESERVED BOVINE MEAT ETC. NESOI,36.56,109.03,105.29,112.78,5.261,12.8992,11.0398,11.2621,7.11
SOUTH DAKOTA,2,310210,"UREA, WHETHER OR NOT IN AQUEOUS SOLUTION",50.55,67.16,70.09,35.56,7.2737,7.945,7.3491,3.5508,-49.27
SOUTH DAKOTA,3,440710,"CONIFEROUS WOOD SAWN, SLICED ETC, OVER 6 MM T",12.46,15.83,20.65,28.24,1.793,1.8729,2.1655,2.8196,36.72
SOUTH DAKOTA,4,390190,"POLYMERS OF ETHYLENE NESOI, IN PRIMARY FORMS",22.02,28.18,18.01,26.46,3.1681,3.334,1.8882,2.642,46.92
SOUTH DAKOTA,5,10229,"CATTLE, LIVE, OTHER THAN PUREBRED BREEDING",0,0,9.44,21.98,0,0,0.9896,2.1945,132.83
SOUTH DAKOTA,6,310420,POTASSIUM CHLORIDE,12.19,16.52,15.22,20.3,1.7542,1.955,1.5961,2.0276,33.38
SOUTH DAKOTA,7,847130,PORT DIGTL AUTOMATIC DATA PROCESS MACH NOT >,9.58,11.3,11.7,20.18,1.3785,1.3371,1.2271,2.0154,72.45
SOUTH DAKOTA,8,843390,"PARTS FOR HARVESTER, GRASS MOWERS, SORTING EG",13.14,15.2,15.09,18.18,1.8912,1.7979,1.5827,1.8158,20.47
SOUTH DAKOTA,9,760110,"UNWROUGHT ALUMINUM, NOT ALLOYED",0,0,8.72,17.41,0,0,0.9147,1.7387,99.59
SOUTH DAKOTA,10,843230,"SEEDERS, PLANTERS AND TRANSPLANTERS",7.92,6.93,12.25,15.59,1.1392,0.8197,1.2848,1.5564,27.2
SOUTH DAKOTA,11,20130,"MEAT OF BOVINE ANIMALS, BONELESS, FRESH OR CH",6.66,3.98,0.09,15.38,0.9585,0.4708,0.0095,1.5355,16933
SOUTH DAKOTA,12,842519,"PLY TAC&HOS,EXC SKIP,HOS FR RAIS VEH, N/POW E",9.01,10.18,11.83,14.43,1.2958,1.2045,1.2402,1.4414,22.03
SOUTH DAKOTA,13,870422,MTR VEH TRANS GDS COM-IG INT C P E GVW >5NOV2,19.5,21.49,16.89,13.63,2.8065,2.5426,1.771,1.3609,-19.31
SOUTH DAKOTA,14,270900,CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER,0,0.01,29.74,13.46,0,0.0007,3.1179,1.3442,-54.73
SOUTH DAKOTA,15,842720,"SELF-PROPELLED WORKS TRUCKS AND FORKLIFTS, NE",0.12,1.06,14.25,13.35,0.0178,0.1253,1.4946,1.3327,-6.38
SOUTH DAKOTA,16,850440,STATIC CONVERTERS; ADP POWER SUPPLIES,8.98,10.49,9.85,13.11,1.2917,1.2414,1.0328,1.3087,33.04
SOUTH DAKOTA,17,840890,"COMPRESSION-IGNTN INT COMBUSTION PISTON ENG,",7.07,3.27,0.55,11.07,1.0178,0.3874,0.0582,1.1056,1896.39
SOUTH DAKOTA,18,870590,"SPECIAL PURPOSE VEHICLES, NESOI",1.6,3.87,2.03,10.89,0.2305,0.4582,0.2123,1.0877,437.89
SOUTH DAKOTA,19,870120,ROAD TRACTORS FOR SEMI-TRAILERS,6.76,6.18,9.35,10.59,0.9721,0.7313,0.9798,1.0576,13.34
SOUTH DAKOTA,20,271112,"PROPANE, LIQUEFIED",1.25,1.06,1.6,10.49,0.1794,0.1252,0.1679,1.0479,555.3
SOUTH DAKOTA,21,853400,PRINTED CIRCUITS,1.83,2.64,9.04,9.74,0.2628,0.3127,0.9477,0.9725,7.74
SOUTH DAKOTA,22,481092,PPR/PBRD EX KRFT/GRPHC CLAY COATD MULTI-PLY R,12.47,12.29,6.31,9.43,1.7942,1.4535,0.662,0.9415,49.32
SOUTH DAKOTA,23,870190,"TRACTORS, NESOI",2.94,6.48,11.6,9.18,0.4233,0.7661,1.2166,0.9167,-20.88
SOUTH DAKOTA,24,870891,RADIATORS FOR MOTOR VEHICLES,2.55,5.54,6.73,9.14,0.3669,0.6556,0.7054,0.9125,35.82
SOUTH DAKOTA,25,830241,"MOUNTINGS & SMLR ART & PTS FOR BUILDINGS, BAS",8.45,7.31,7.39,8.91,1.2163,0.8645,0.7745,0.8894,20.58
TENNESSEE,0,0,World,48201.03,55215.39,61481.95,64959.62,2.5185,2.5006,2.7021,2.8647,5.66
TENNESSEE,0,25,Top 25,20483.63,23762.66,27754.15,30538.22,42.4962,43.0363,45.1419,47.0111,10.03
TENNESSEE,1,847130,PORT DIGTL AUTOMATIC DATA PROCESS MACH NOT >,6005.89,7021.79,6380.66,6549.22,12.4601,12.7171,10.3781,10.082,2.64
TENNESSEE,2,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",6301.19,6048.77,3829.32,3907.38,13.0727,10.9549,6.2284,6.0151,2.04
TENNESSEE,3,851712,PHONES FOR CELLULAR NTWKS OR FOR OTH WIRELESS,654.22,2103,3297.74,3849.29,1.3573,3.8087,5.3637,5.9257,16.73
TENNESSEE,4,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,4.46,11.29,2283.19,2704.61,0.0092,0.0205,3.7136,4.1635,18.46
TENNESSEE,5,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,80.07,4.41,1558.41,1449.51,0.1661,0.008,2.5347,2.2314,-6.99
TENNESSEE,6,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,373.28,461.65,597.85,1065.66,0.7744,0.8361,0.9724,1.6405,78.25
TENNESSEE,7,870840,GEAR BOXES FOR MOTOR VEHICLES,514.33,705.99,1104.89,1045.1,1.0671,1.2786,1.7971,1.6088,-5.41
TENNESSEE,8,760110,"UNWROUGHT ALUMINUM, NOT ALLOYED",1133.81,1336.03,832.41,1013.87,2.3523,2.4197,1.3539,1.5608,21.8
TENNESSEE,9,840991,SPARK-IGNITION INT COMBUSTION PISTON ENG PTS,769.54,774.64,965.23,970.41,1.5965,1.4029,1.5699,1.4939,0.54
TENNESSEE,10,300439,HORMONES ETC. (NO ANTIBIOTICS CONTAINED) DOSA,376.77,510.93,939.58,750.38,0.7817,0.9253,1.5282,1.1551,-20.14
TENNESSEE,11,300220,VACCINES FOR HUMAN MEDICINE,502.15,100.45,118.66,733.22,1.0418,0.1819,0.193,1.1287,517.9
TENNESSEE,12,847149,"DIGITAL ADP MAC & UNITS,ENTERED AS SYSTEMS, N",217.18,410.18,353.81,620.31,0.4506,0.7429,0.5755,0.9549,75.32
TENNESSEE,13,300210,"ANTISERA, BLOOD FRACTIONS & IMMUNOLOGICAL PRO",85.94,205.68,520.02,583.87,0.1783,0.3725,0.8458,0.8988,12.28
TENNESSEE,14,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO",327.13,383.2,564.79,542,0.6787,0.694,0.9186,0.8344,-4.03
TENNESSEE,15,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL,298.43,399.76,492.04,540.9,0.6191,0.724,0.8003,0.8327,9.93
TENNESSEE,16,844399,"PTS & ACC OF PRINTERS, COPIERS AND FAX MACH,",548.47,580.51,543.26,508.57,1.1379,1.0514,0.8836,0.7829,-6.39
TENNESSEE,17,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NES",208.56,298.51,402.47,482.39,0.4327,0.5406,0.6546,0.7426,19.86
TENNESSEE,18,854430,INSULATED WIRING SETS FOR VEHICLES SHIPS AIRC,185.43,229.66,330.53,436.93,0.3847,0.4159,0.5376,0.6726,32.19
TENNESSEE,19,640399,"FOOTWEAR, OUTER SOLE RUB ETC & LEATHER UPPER",373.64,420.92,403.07,429.22,0.7752,0.7623,0.6556,0.6607,6.49
TENNESSEE,20,950450,"VIDEO GAME CONSOLES & MACH, EXC OF SUBHEAD 95",0,0,363.75,427.45,0,0,0.5916,0.658,17.51
TENNESSEE,21,940190,"PARTS OF SEATS (EX MEDICAL, BARBER, DENTAL ET",216.58,255.09,367.35,405.67,0.4493,0.462,0.5975,0.6245,10.43
TENNESSEE,22,400122,TECHNICALLY SPECIFIED NATURAL RUBBER (TSNR),407.69,677.13,525.79,388.57,0.8458,1.2263,0.8552,0.5982,-26.1
TENNESSEE,23,401110,"NEW PNEUMATIC TIRES OF RUBBER, FOR MOTOR CARS",368.81,310.89,352.22,379.18,0.7652,0.563,0.5729,0.5837,7.65
TENNESSEE,24,902139,ARTIFICIAL JOINTS & PARTS & ACCESSORIES THERO,192.9,244.88,421.14,378.28,0.4002,0.4435,0.685,0.5823,-10.18
TENNESSEE,25,852851,"MONITORS, USED IN AN ADP SYS OF HEAD. 8471, N",337.16,267.28,205.99,376.25,0.6995,0.4841,0.335,0.5792,82.65
TEXAS,0,0,World,265645.64,318835.42,330280.74,311618.7,13.8801,14.4397,14.5158,13.7425,-5.65
TEXAS,0,25,Top 25,160257.62,194653.86,203049.45,182583.89,60.3276,61.0515,61.4778,58.5921,-10.08
TEXAS,1,270900,CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER,92818.17,113768.04,106947.35,88226.43,34.9406,35.6824,32.3807,28.3123,-17.5
TEXAS,2,851712,PHONES FOR CELLULAR NTWKS OR FOR OTH WIRELESS,14422.44,14903.61,13805.96,16694.04,5.4292,4.6744,4.1801,5.3572,20.92
TEXAS,3,271019,PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO,9881.27,14422.86,14923.6,16389.19,3.7197,4.5236,4.5185,5.2594,9.82
TEXAS,4,847150,"DIGITAL PROCESSING UNITS, N.E.S.O.I.",7301.99,9487.74,10254.09,10305.7,2.7488,2.9757,3.1047,3.3072,0.5
TEXAS,5,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,5309.43,6756.7,7447.71,7892.53,1.9987,2.1192,2.255,2.5328,5.97
TEXAS,6,854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG",2090.07,4961.68,6139.32,5513.85,0.7868,1.5562,1.8588,1.7694,-10.19
TEXAS,7,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,2809.13,4150.97,5148.48,3324.95,1.0575,1.3019,1.5588,1.067,-35.42
TEXAS,8,854430,INSULATED WIRING SETS FOR VEHICLES SHIPS AIRC,2600.03,3053,3312.38,3168.59,0.9788,0.9575,1.0029,1.0168,-4.34
TEXAS,9,852872,"RECEPTION APPARATUS FOR TELEVISION, COLOR, NE",4021.4,2969.22,3069.88,2856.7,1.5138,0.9313,0.9295,0.9167,-6.94
